x,y
5.000000000000000000e+00,-2.472574405254130414e-01
2.000000000000000000e+01,5.977561113775970991e-01
3.500000000000000000e+01,-5.169894891056908692e-02
5.000000000000000000e+01,-5.522588877320906697e-02
6.500000000000000000e+01,8.178513795874244874e-01
8.000000000000000000e+01,5.013105603358696261e-01
9.500000000000000000e+01,-6.494034655217503227e-01
