x,y
5.000000000000000000e+00,2.319641846021054388e-01
2.000000000000000000e+01,8.907780421109403116e-03
3.500000000000000000e+01,2.107257782651849806e-02
5.000000000000000000e+01,2.343043338750844251e-01
6.500000000000000000e+01,1.790364003439814944e-02
8.000000000000000000e+01,3.711563821511809635e-02
9.500000000000000000e+01,2.539094484497839491e-02
